0,1,2,3
19419,ДОЛЯ ДЕТЕЙ ОСВАИВАЮЩИХ ПРОГРАММЫ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДАННОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'осваивать_VERB', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'данный_ADJ', 'возраст_NOUN']",-1
19426,ОБЕСПЕЧЕННОСТЬ ДОСТУПНОСТИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ДЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['обеспеченность_NOUN', 'доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",52
19438,ДОСТУПНОСТЬ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧИВШИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ В ТЕКУЩЕМ ГОДУ К СУММЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ В ТЕКУЩЕМ ГОДУ И ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ НАХОДЯЩИХСЯ В ОЧЕРЕДИ НА ПОЛУЧЕНИЕ В ТЕКУЩЕМ ГОДУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'сумма_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'находиться_VERB', 'очередь_NOUN', 'получение_NOUN', 'текущий_ADJ', 'год_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",48
19445,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ГОСУДАРСТВЕННЫХ МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В ОБЩЕМ ОБРАЗОВАНИИ В СВЕРДЛОВСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'государство_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'общий_ADJ', 'образование_NOUN', 'область_NOUN']",40
19453,ОХВАТ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА ДОШКОЛЬНЫМ ОБРАЗОВАНИЕМ,"['охват_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",66
19455,ОБЕСПЕЧЕННОСТЬ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА МЕСТАМИ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['обеспеченность_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'место_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",54
19458,ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОСВАИВАЮЩИХ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ К СУММЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ СТОЯЩИХ НА УЧЁТЕ ДЛЯ ПРЕДОСТАВЛЕНИЯ МЕСТА В ДОШКОЛЬНОМ ОБРАЗОВАТЕЛЬНОМ УЧРЕЖДЕНИИ С ПРЕДПОЧТИТЕЛЬНОЙ ДАТОЙ ПРИЁМА В ТЕКУЩЕМ ГОДУ,"['отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'осваивать_VERB', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'сумма_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'стоять_VERB', 'учет_NOUN', 'предоставление_NOUN', 'место_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'предпочтительный_ADJ', 'дата_NOUN', 'прием_NOUN', 'текущий_ADJ', 'год_NOUN']",4
19460,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ГОДА ДО ЛЕТ СТОЯЩИХ НА УЧЕТЕ ДЛЯ ОПРЕДЕЛЕНИЯ В МУНИЦИПАЛЬНЫЕ ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ОРГАНИЗАЦИИ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ГОДА ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'год_NOUN', 'стоять_VERB', 'учет_NOUN', 'определение_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'год_NOUN']",21
19461,УДОВЛЕТВОРЕННОСТЬ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",33
19473,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ И РУКОВОДЯЩИХ РАБОТНИКОВ ГОСУДАРСТВЕННЫХ МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ПРОШЕДШИХ В ТЕЧЕНИЕ ПОСЛЕДНИХ ЛЕТ ПОВЫШЕНИЕ КВАЛИФИКАЦИИ ИЛИ ПРОФЕССИОНАЛЬНУЮ ПЕРЕПОДГОТОВКУ В ОБЩЕЙ ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ И РУКОВОДЯЩИХ РАБОТНИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДО ПРОЦЕНТОВ К ГОДУ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'педагогический_ADJ', 'руководящий_ADJ', 'работник_NOUN', 'государство_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'проходить_VERB', 'течение_NOUN', 'последний_ADJ', 'год_NOUN', 'повышение_NOUN', 'квалификация_NOUN', 'профессиональный_ADJ', 'переподготовка_NOUN', 'общий_ADJ', 'численность_NOUN', 'педагогический_ADJ', 'руководящий_ADJ', 'работник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'процент_NOUN', 'год_NOUN']",19
19474,ДОЛЯ УЧАЩИХСЯ ЗАНИМАЮЩИХСЯ ФИЗИЧЕСКОЙ КУЛЬТУРОЙ И СПОРТОМ О ВНЕУРОЧНОЕ ВРЕМЯ ЗА ИСКЛЮЧЕНИЕМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ УЧАЩИХСЯ ШКОЛЬНОГО ВОЗРАСТА ПРОЖИВАЮЩИХ В СЕЛЬСКОЙ МЕСТНОСТИ,"['доля_NOUN', 'учащийся_NOUN', 'заниматься_VERB', 'физический_ADJ', 'культура_NOUN', 'спорт_NOUN', 'внеурочный_ADJ', 'время_NOUN', 'исключение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'учащийся_NOUN', 'школьный_ADJ', 'возраст_NOUN', 'проживание_NOUN', 'сельский_ADJ', 'местность_NOUN']",-1
19475,ДОЛЯ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОСНАЩЕННЫХ СООТВЕТСТВУЮЩИМ ТРЕБОВАНИЯМ ФЕДЕРАЛЬНОГО ГОСУДАРСТВЕННОГО ОБРАЗОВАТЕЛЬНОГО СТАНДАРТА ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕМ КОЛИЧЕСТВЕ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'оснащение_NOUN', 'соответствие_NOUN', 'требование_NOUN', 'федеральный_ADJ', 'государство_NOUN', 'образование_NOUN', 'стандарт_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'количество_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",-1
19477,ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ДОШКОЛЬНЫМ ОБРАЗОВАНИЕМ ОТ ОБЩЕГО ЧИСЛА НУЖДАЮЩИХСЯ В ТАКОМ ОБРАЗОВАНИИ,"['охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'число_NOUN', 'нужда_NOUN', 'образование_NOUN']",22
19479,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ГОСУДАРСТВЕННЫХ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В СФЕРЕ ОБЩЕГО ОБРАЗОВАНИЯ КРАСНОДАРСКОГО КРАЯ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'государство_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'сфера_NOUN', 'общий_ADJ', 'образование_NOUN', 'край_NOUN']",27
19485,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОШКОЛЬНЫМ ОБРАЗОВАНИЕМ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN']",62
19489,ОХВАТ ДЕТЕЙ ДОСТУПНЫМ И КАЧЕСТВЕННЫМ ДОШКОЛЬНЫМ ОБРАЗОВАНИЕМ,"['охват_NOUN', 'ребенок_NOUN', 'доступность_NOUN', 'качество_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",-1
19497,ОБЕСПЕЧЕННОСТЬ ДЕТЕЙ ДОШКОЛЬНОГО ВОЗРАСТА МЕСТАМИ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['обеспеченность_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'возраст_NOUN', 'место_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",54
19500,ОТНОШЕНИЕ СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ИЗ ВСЕХ ИСТОЧНИКОВ К СРЕДНЕЙ ЗАРАБОТНОЙ ПЛАТЕ В СФЕРЕ ОБЩЕГО ОБРАЗОВАНИЯ,"['отношение_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'весь_DET', 'источник_NOUN', 'среднее_NOUN', 'заработный_ADJ', 'плата_NOUN', 'сфера_NOUN', 'общий_ADJ', 'образование_NOUN']",-1
19505,УДЕЛЬНЫЙ ВЕС ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ СООТВЕТСТВУЮЩИМ ФЕДЕРАЛЬНЫМ ГОСУДАРСТВЕННЫМ ОБРАЗОВАТЕЛЬНЫМ СТАНДАРТАМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['удельный_ADJ', 'вес_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'обученность_NOUN', 'программа_NOUN', 'соответствие_NOUN', 'федеральный_ADJ', 'государство_NOUN', 'образование_NOUN', 'стандарт_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",45
19514,ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ ЛЕТ КОТОРЫМ ПРЕДОСТАВЛЕНА ВОЗМОЖНОСТЬ ПОЛУЧАТЬ УСЛУГИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ К ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ СКОРРЕКТИРОВАННОЙ НА ЧИСЛЕННОСТЬ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ОБУЧАЮЩИХСЯ В ШКОЛЕ,"['отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'год_NOUN', 'который_DET', 'предоставление_NOUN', 'возможность_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'скорректировать_VERB', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'школа_NOUN']",63
19518,ОХВАТ ДЕТЕЙ ПРОГРАММАМИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['охват_NOUN', 'ребенок_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",57
19519,УДЕЛЬНЫЙ ВЕС ШКОЛ В КОТОРЫХ ВВЕДЕНЫ НОВЫЕ ГОСУДАРСТВЕННЫЕ ОБРАЗОВАТЕЛЬНЫЕ СТАНДАРТЫ ДОШКОЛЬНОГО И НАЧАЛЬНОГО ОБРАЗОВАНИЯ,"['удельный_ADJ', 'вес_NOUN', 'школа_NOUN', 'который_DET', 'вводить_VERB', 'государство_NOUN', 'образование_NOUN', 'стандарт_NOUN', 'дошкольный_ADJ', 'начальный_ADJ', 'образование_NOUN']",-1
19524,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОБУЧАЮЩИХСЯ ПО ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ СООТВЕТСТВУЮЩИМ ТРЕБОВАНИЯМ СТАНДАРТОВ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'обученность_NOUN', 'образование_NOUN', 'программа_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'соответствие_NOUN', 'требование_NOUN', 'стандарт_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",47
19525,ОХВАТ ДЕТЕЙ ДОШКОЛЬНЫМИ ОБРАЗОВАТЕЛЬНЫМИ ОРГАНИЗАЦИЯМИ ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОСЕЩАЮЩИХ ДОШКОЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ОРГАНИЗАЦИИ К ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['охват_NOUN', 'ребенок_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'посещать_VERB', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",38
19528,ДОЛЯ ПЕДАГОГИЧЕСКИХ РУКОВОДЯЩИХ РАБОТНИКОВ ГОСУДАРСТВЕННЫХ МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ПРОШЕДШИХ В ТЕЧЕНИЕ ПОСЛЕДНИХ ЛЕТ ПОВЫШЕНИЕ КВАЛИФИКАЦИИ ИЛИ ПРОФЕССИОНАЛЬНУЮ ПЕРЕПОДГОТОВКУ В ОБЩЕЙ ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ И РУКОВОДЯЩИХ РАБОТНИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДО К ГОДУ,"['доля_NOUN', 'педагогический_ADJ', 'руководящий_ADJ', 'работник_NOUN', 'государство_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'проходить_VERB', 'течение_NOUN', 'последний_ADJ', 'год_NOUN', 'повышение_NOUN', 'квалификация_NOUN', 'профессиональный_ADJ', 'переподготовка_NOUN', 'общий_ADJ', 'численность_NOUN', 'педагогический_ADJ', 'руководящий_ADJ', 'работник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'год_NOUN']",19
19533,ДОЛЯ ДЕТЕЙ СТАРШЕГО ДОШКОЛЬНОГО ВОЗРАСТА ОТ ДО ЛЕТ ОБЕСПЕЧЕННЫХ ДОСТУПНЫМИ КАЧЕСТВЕННЫМИ УСЛУГАМИ ПРЕДШКОЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'старший_ADJ', 'дошкольный_ADJ', 'возраст_NOUN', 'год_NOUN', 'обеспеченность_NOUN', 'доступность_NOUN', 'качество_NOUN', 'услуга_NOUN', 'предшкольный_ADJ', 'образование_NOUN']",20
19552,ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ ЛЕТ КОТОРЫМ ПРЕДОСТАВЛЕНА ВОЗМОЖНОСТЬ ПОЛУЧАТЬ УСЛУГИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ К ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ СКОРРЕКТИРОВАННОЙ НА ЧИСЛЕННОСТЬ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ОБУЧАЮЩИХСЯ В ШКОЛЕ,"['отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'год_NOUN', 'который_DET', 'предоставление_NOUN', 'возможность_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'скорректировать_VERB', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'школа_NOUN']",63
19560,ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ В ТЕКУЩЕМ ГОДУ К СУММЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ В ТЕКУЩЕМ ГОДУ И ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ НАХОДЯЩИХСЯ В ОЧЕРЕДИ НА ПОЛУЧЕНИЕ В ТЕКУЩЕМ ГОДУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ НА КОНЕЦ ГОДА ПРОЦЕНТ,"['отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'сумма_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'находиться_VERB', 'очередь_NOUN', 'получение_NOUN', 'текущий_ADJ', 'год_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'конец_NOUN', 'год_NOUN', 'процент_NOUN']",13
19578,УДЕЛЬНЫЙ ВЕС ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ СООТВЕТСТВУЮЩИМ ТРЕБОВАНИЯМ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ВОСПИТАННИКОВ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['удельный_ADJ', 'вес_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN', 'обученность_NOUN', 'программа_NOUN', 'соответствие_NOUN', 'требование_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'воспитанник_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'организация_NOUN']",-1
19580,КОЛИЧЕСТВО ДОПОЛНИТЕЛЬНЫХ МЕСТ ОТКРЫТЫХ В ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ,"['количество_NOUN', 'дополнительный_ADJ', 'место_NOUN', 'открывать_VERB', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN']",-1
19582,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ДОШКОЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В СФЕРЕ ОБЩЕГО ОБРАЗОВАНИЯ В ТУЛЬСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'дошкольный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'сфера_NOUN', 'общий_ADJ', 'образование_NOUN', 'тульский_ADJ', 'область_NOUN']",-1
19586,ОТНОШЕНИЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧИВШИХ УСЛУГИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ В ТЕКУЩЕМ ГОДУ К СУММЕ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ПОЛУЧАЮЩИХ ДОШКОЛЬНОЕ ОБРАЗОВАНИЕ В ТЕКУЩЕМ ГОДУ И ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ НАХОДЯЩИХСЯ В ОЧЕРЕДИ НА ПОЛУЧЕНИЕ В ТЕКУЩЕМ ГОДУ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['отношение_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'сумма_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'дошкольный_ADJ', 'образование_NOUN', 'текущий_ADJ', 'год_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'находиться_VERB', 'очередь_NOUN', 'получение_NOUN', 'текущий_ADJ', 'год_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",49
19587,КОЛИЧЕСТВО МЕСТ СОЗДАННЫХ В ХОДЕ МЕРОПРИЯТИЙ ПО ОБЕСПЕЧЕНИЮ ДОСТУПНОСТИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['количество_NOUN', 'место_NOUN', 'создавать_VERB', 'ход_NOUN', 'мероприятие_NOUN', 'обеспечение_NOUN', 'доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",5
19596,КОЛИЧЕСТВО МЕСТ СОЗДАННЫХ В ХОДЕ МЕРОПРИЯТИЙ ПО ОБЕСПЕЧЕНИЮ ДОСТУПНОСТИ ДОШКОЛЬНОГО ОБРАЗОВАНИЯ,"['количество_NOUN', 'место_NOUN', 'создавать_VERB', 'ход_NOUN', 'мероприятие_NOUN', 'обеспечение_NOUN', 'доступность_NOUN', 'дошкольный_ADJ', 'образование_NOUN']",5
