0,1,2,3
12413,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.75, 17: 0.75, 18: 0.75, 19: 0.75, 20: 0.75, 21: 0.75, 22: 0.75, 23: 0.75, 24: 0.75, 28: 0.75, 30: 0.75, 31: 0.75, 32: 0.75, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.75, 40: 0.75, 41: 0.75, 42: 0.75, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.25, 50: 0.25, 51: 0.25, 52: 0.25, 53: 0.25, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 1086: 0.25, 200: 0.25, 201: 0.25, 205: 0.25, 206: 0.25, 79: 0.25, 80: 0.25, 81: 0.25, 82: 0.25, 608: 0.25, 792: 0.25}"
12436,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.75, 17: 0.75, 18: 0.75, 19: 0.75, 20: 0.75, 21: 0.75, 22: 0.75, 23: 0.75, 24: 0.75, 28: 0.75, 30: 0.75, 31: 0.75, 32: 0.75, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.75, 40: 0.75, 41: 0.75, 42: 0.75, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.25, 50: 0.25, 51: 0.25, 52: 0.25, 53: 0.25, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 1086: 0.25, 200: 0.25, 201: 0.25, 205: 0.25, 206: 0.25, 79: 0.25, 80: 0.25, 81: 0.25, 82: 0.25, 608: 0.25, 792: 0.25}"
12483,ДОЛЯ ОБУЧАЮЩИХСЯ УСПЕШНО ОСВОИВШИХ ДОПОЛНИТЕЛЬНЫЕ ОБРАЗОВАТЕЛЬНЫЕ ПРОГРАММЫ В ОРГАНИЗАЦИЯХ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'обучающийся_NOUN', 'успешно_ADV', 'осваивать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 0.8, 38: 0.8, 39: 0.8, 40: 0.8, 41: 0.8, 42: 0.8, 43: 0.8, 44: 0.8, 45: 0.8, 46: 0.8, 47: 0.8, 48: 0.8, 49: 0.8, 50: 0.8, 51: 0.6, 52: 0.6, 53: 0.6, 54: 0.6, 55: 0.6, 56: 0.6, 57: 0.4, 58: 0.2, 59: 0.2, 60: 0.2, 931: 0.2, 64: 0.2, 68: 0.2, 69: 0.2, 930: 0.2, 79: 0.2, 80: 0.2, 81: 0.2, 82: 0.2, 211: 0.2, 932: 0.2, 493: 0.2, 209: 0.2, 489: 0.2, 490: 0.2, 491: 0.2, 492: 0.2, 338: 0.2, 494: 0.2, 496: 0.2, 497: 0.2, 498: 0.2, 505: 0.2}"
12517,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ ПРИНЯВШИХ УЧАСТИЕ В РАЙОННЫХ МЕРОПРИЯТИЯХ КОНКУРСАХ ФЕСТИВАЛЯХ ВЫСТАВКАХ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'дополнительный_ADJ', 'образование_NOUN', 'принимать_VERB', 'участие_NOUN', 'районный_ADJ', 'мероприятие_NOUN', 'конкурс_NOUN', 'фестиваль_NOUN', 'выставка_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 0.875, 37: 0.875, 38: 0.875, 39: 0.875, 40: 0.875, 41: 0.875, 42: 0.875, 43: 0.75, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.375, 446: 0.375, 447: 0.375, 448: 0.25, 450: 0.25, 451: 0.125, 452: 0.125, 453: 0.125, 968: 0.125, 803: 0.125, 485: 0.125, 752: 0.125, 760: 0.125, 762: 0.125, 763: 0.125, 764: 0.125, 766: 0.125}"
12528,ИСПОЛЬЗОВАНИЕ ЭЛЕКТРОННЫХ ОБРАЗОВАТЕЛЬНЫХ РЕСУРСОВ ДЛЯ ОДАРЕННЫХ ДЕТЕЙ И ТАЛАНТЛИВОЙ УЧАЩЕЙСЯ МОЛОДЕЖИ ПО РАЗЛИЧНЫМ ПРОГРАММАМ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['использование_NOUN', 'электронный_ADJ', 'образование_NOUN', 'ресурс_NOUN', 'одаренность_NOUN', 'ребенок_NOUN', 'талантливый_ADJ', 'учащийся_ADJ', 'молодежь_NOUN', 'различный_ADJ', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 1.0, 44: 1.0, 45: 1.0, 46: 1.0, 47: 1.0, 48: 1.0, 49: 1.0, 50: 1.0, 51: 0.77778, 52: 0.77778, 53: 0.77778, 54: 0.77778, 55: 0.77778, 56: 0.66667, 57: 0.66667, 523: 0.11111, 79: 0.55556, 80: 0.55556, 81: 0.55556, 82: 0.33333, 83: 0.11111, 84: 0.11111, 85: 0.11111, 86: 0.11111, 351: 0.11111, 355: 0.11111, 356: 0.11111, 357: 0.11111, 359: 0.11111, 361: 0.11111, 363: 0.11111, 280: 0.11111, 168: 0.11111, 169: 0.11111, 170: 0.11111, 199: 0.11111, 209: 0.11111, 211: 0.11111, 215: 0.22222, 225: 0.22222, 226: 0.22222, 227: 0.11111, 231: 0.11111, 232: 0.11111, 489: 0.22222, 490: 0.22222, 491: 0.22222, 492: 0.22222, 493: 0.22222, 494: 0.11111, 496: 0.11111, 497: 0.11111, 498: 0.11111, 499: 0.11111, 500: 0.11111, 501: 0.11111}"
12534,РОСТ УДОВЛЕТВОРЕННОСТИ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕГО ЧИСЛА ОПРОШЕННЫХ,"['рост_NOUN', 'удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'число_NOUN', 'опрашивать_VERB']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 0.83333, 40: 0.83333, 41: 0.83333, 42: 0.66667, 43: 0.66667, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.33333, 57: 0.16667, 735: 0.16667, 288: 0.16667, 323: 0.16667, 289: 0.16667, 329: 0.16667, 79: 0.16667, 80: 0.16667, 81: 0.16667, 82: 0.16667, 739: 0.16667, 214: 0.16667, 862: 0.16667, 351: 0.16667, 737: 0.16667, 327: 0.16667, 355: 0.16667, 356: 0.16667, 813: 0.16667, 364: 0.16667, 298: 0.16667}"
12537,УВЕЛИЧЕНИЕ ОХВАТА ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАНИЕМ,"['увеличение_NOUN', 'охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 0.5, 34: 0.5, 35: 0.5, 36: 0.5, 37: 0.5, 38: 0.5, 39: 0.5, 40: 0.5, 41: 0.5, 42: 0.5, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 83: 0.5, 84: 0.5, 85: 0.5, 86: 0.5, 87: 0.5, 88: 0.5, 89: 0.5, 994: 0.5, 117: 0.5, 118: 0.5, 119: 0.5, 120: 0.5, 121: 0.5}"
12553,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 211: 0.5, 209: 0.5, 803: 0.5}"
12584,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ В ОРГАНИЗАЦИЯХ РАЗЛИЧНОЙ ОРГАНИЗАЦИОННО ПРАВОВОЙ ФОРМЫ И ФОРМЫ СОБСТВЕННОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДАННОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'организация_NOUN', 'различный_ADJ', 'организационно_ADV', 'правый_NOUN', 'форма_NOUN', 'форма_NOUN', 'собственность_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'данный_ADJ', 'возраст_NOUN', 'группа_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 0.90909, 11: 0.90909, 12: 0.90909, 13: 0.90909, 14: 0.90909, 15: 0.90909, 16: 0.90909, 17: 0.90909, 18: 0.90909, 19: 0.90909, 20: 0.90909, 21: 0.90909, 22: 0.90909, 23: 0.90909, 24: 0.90909, 28: 0.90909, 30: 0.90909, 31: 0.90909, 32: 0.90909, 33: 0.90909, 34: 0.90909, 35: 0.90909, 36: 0.90909, 37: 0.90909, 38: 0.90909, 39: 0.90909, 40: 0.90909, 41: 0.81818, 42: 0.81818, 43: 0.72727, 44: 0.72727, 45: 0.63636, 46: 0.63636, 47: 0.63636, 48: 0.63636, 49: 0.63636, 50: 0.63636, 51: 0.63636, 52: 0.63636, 53: 0.63636, 54: 0.63636, 55: 0.63636, 56: 0.36364, 57: 0.36364, 58: 0.09091, 59: 0.09091, 60: 0.09091, 64: 0.09091, 68: 0.09091, 69: 0.09091, 79: 0.27273, 80: 0.27273, 81: 0.27273, 82: 0.27273, 83: 0.18182, 84: 0.18182, 826: 0.09091, 1118: 0.09091, 351: 0.18182, 355: 0.18182, 356: 0.09091, 357: 0.09091, 359: 0.09091, 361: 0.09091, 363: 0.09091, 365: 0.09091, 366: 0.09091, 367: 0.09091, 368: 0.09091, 792: 0.09091, 408: 0.09091, 409: 0.09091, 175: 0.18182, 176: 0.18182, 200: 0.09091, 201: 0.09091, 205: 0.09091, 206: 0.09091, 729: 0.09091, 730: 0.09091}"
12624,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.75, 17: 0.75, 18: 0.75, 19: 0.75, 20: 0.75, 21: 0.75, 22: 0.75, 23: 0.75, 24: 0.75, 28: 0.75, 30: 0.75, 31: 0.75, 32: 0.75, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.75, 40: 0.75, 41: 0.75, 42: 0.75, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.25, 50: 0.25, 51: 0.25, 52: 0.25, 53: 0.25, 54: 0.25, 55: 0.25, 56: 0.25, 57: 0.25, 1086: 0.25, 200: 0.25, 201: 0.25, 205: 0.25, 206: 0.25, 79: 0.25, 80: 0.25, 81: 0.25, 82: 0.25, 608: 0.25, 792: 0.25}"
12651,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ПО ПРОГРАММАМ ОБЩЕГО ОБРАЗОВАНИЯ УЧАСТВУЮЩИХ В ОЛИМПИАДАХ И КОНКУРСАХ РАЗЛИЧНОГО УРОВНЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'обучающийся_NOUN', 'программа_NOUN', 'общий_ADJ', 'образование_NOUN', 'участвующий_NOUN', 'олимпиада_NOUN', 'конкурс_NOUN', 'различный_ADJ', 'уровень_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.90909, 17: 0.90909, 18: 0.90909, 19: 0.90909, 20: 0.90909, 21: 0.90909, 22: 0.90909, 23: 0.90909, 24: 0.90909, 28: 0.90909, 30: 0.90909, 31: 0.90909, 32: 0.90909, 33: 0.90909, 34: 0.90909, 35: 0.90909, 36: 0.90909, 37: 0.90909, 38: 0.90909, 39: 0.90909, 40: 0.90909, 41: 0.81818, 42: 0.81818, 43: 0.81818, 44: 0.81818, 45: 0.72727, 46: 0.72727, 47: 0.72727, 48: 0.72727, 49: 0.63636, 50: 0.63636, 51: 0.54545, 52: 0.45455, 53: 0.36364, 54: 0.36364, 55: 0.36364, 56: 0.27273, 57: 0.18182, 1086: 0.09091, 831: 0.09091, 79: 0.18182, 80: 0.18182, 81: 0.18182, 82: 0.18182, 83: 0.09091, 84: 0.09091, 85: 0.09091, 86: 0.09091, 87: 0.09091, 88: 0.09091, 351: 0.09091, 608: 0.09091, 355: 0.09091, 356: 0.09091, 357: 0.09091, 359: 0.09091, 361: 0.09091, 363: 0.09091, 131: 0.09091, 446: 0.09091, 447: 0.09091, 448: 0.09091, 288: 0.09091, 450: 0.09091, 452: 0.09091, 289: 0.09091, 460: 0.09091, 290: 0.09091, 209: 0.09091, 211: 0.09091, 470: 0.09091, 292: 0.09091, 732: 0.09091, 293: 0.09091, 489: 0.09091, 490: 0.09091, 491: 0.09091, 492: 0.09091, 493: 0.09091, 494: 0.09091, 496: 0.09091, 497: 0.09091, 498: 0.09091, 505: 0.09091}"
12652,ПОДПРОГРАММА РАЗВИТИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ОХВАТ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['подпрограмма_NOUN', 'развитие_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'охват_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.875, 17: 0.875, 18: 0.875, 19: 0.875, 20: 0.875, 21: 0.875, 22: 0.875, 23: 0.875, 24: 0.875, 28: 0.875, 30: 0.875, 31: 0.875, 32: 0.875, 33: 0.75, 34: 0.75, 35: 0.75, 36: 0.75, 37: 0.75, 38: 0.75, 39: 0.75, 40: 0.75, 41: 0.75, 42: 0.75, 43: 0.625, 44: 0.625, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.375, 50: 0.375, 51: 0.375, 52: 0.375, 53: 0.375, 54: 0.375, 55: 0.375, 56: 0.375, 57: 0.375, 1086: 0.125, 200: 0.125, 201: 0.125, 205: 0.125, 206: 0.125, 79: 0.375, 80: 0.375, 81: 0.375, 82: 0.375, 83: 0.125, 84: 0.125, 85: 0.125, 86: 0.125, 87: 0.125, 88: 0.125, 732: 0.125, 608: 0.125, 994: 0.125, 131: 0.125, 209: 0.125, 792: 0.125, 211: 0.125}"
12659,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 1.0, 17: 1.0, 18: 1.0, 19: 1.0, 20: 1.0, 21: 1.0, 22: 1.0, 23: 1.0, 24: 1.0, 28: 1.0, 30: 1.0, 31: 1.0, 32: 1.0, 33: 1.0, 34: 1.0, 35: 1.0, 36: 1.0, 37: 1.0, 38: 1.0, 39: 1.0, 40: 1.0, 41: 1.0, 42: 1.0, 43: 0.5, 44: 0.5, 45: 0.5, 46: 0.5, 47: 0.5, 48: 0.5, 49: 0.5, 50: 0.5, 51: 0.5, 52: 0.5, 53: 0.5, 54: 0.5, 55: 0.5, 56: 0.5, 57: 0.5, 79: 0.5, 80: 0.5, 81: 0.5, 82: 0.5, 211: 0.5, 209: 0.5, 803: 0.5}"
12675,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ В ВОЗРАСТЕ ДО ЛЕТ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ИХ ЧИСЛЕННОСТИ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'возраст_NOUN', 'год_NOUN', 'образование_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN']","{0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0, 5: 1.0, 6: 1.0, 7: 1.0, 8: 1.0, 9: 1.0, 10: 1.0, 11: 1.0, 12: 1.0, 13: 1.0, 14: 1.0, 15: 1.0, 16: 0.8, 17: 0.8, 18: 0.8, 19: 0.8, 20: 0.8, 21: 0.8, 22: 0.8, 23: 0.8, 24: 0.8, 28: 0.8, 30: 0.8, 31: 0.8, 32: 0.8, 33: 0.8, 34: 0.8, 35: 0.8, 36: 0.8, 37: 0.8, 38: 0.8, 39: 0.8, 40: 0.8, 41: 0.8, 42: 0.8, 43: 0.8, 44: 0.8, 45: 0.8, 46: 0.8, 47: 0.6, 48: 0.6, 49: 0.4, 50: 0.4, 51: 0.2, 52: 0.2, 53: 0.2, 54: 0.2, 55: 0.2, 56: 0.2, 57: 0.2, 58: 0.2, 59: 0.2, 60: 0.2, 1086: 0.2, 64: 0.2, 672: 0.2, 68: 0.2, 69: 0.2, 673: 0.2, 674: 0.2, 525: 0.2, 540: 0.2, 608: 0.2, 671: 0.2, 489: 0.2, 490: 0.2, 491: 0.2}"
