0,1,2,3
13997,ДОЛЯ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ВНЕДРИВШИХ ЭФФЕКТИВНЫЙ КОНТРАКТ С РУКОВОДИТЕЛЕМ,"['доля_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'внедрение_NOUN', 'эффект_NOUN', 'контракт_NOUN', 'руководитель_NOUN']",4
14016,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ УЧИТЕЛЕЙ В МОСКОВСКОЙ ОБЛАСТИ В СФЕРЕ КУЛЬТУРЫ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'учитель_NOUN', 'область_NOUN', 'сфера_NOUN', 'культура_NOUN']",35
14021,УРОВЕНЬ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ % ОТ УСТАНОВЛЕННОГО В СООТВЕТСТВИИ С СОГЛАШЕНИЯМИ С ТОМСКОЙ ОБЛАСТЬЮ УРОВНЯ ЗАРАБОТНОЙ ПЛАТЫ,"['уровень_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'установленный_ADJ', 'соответствие_NOUN', 'соглашение_NOUN', 'область_NOUN', 'уровень_NOUN', 'заработный_ADJ', 'плата_NOUN']",-1
14030,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В УЧРЕЖДЕНИИ СФЕРЫ МОЛОДЕЖНОЙ ПОЛИТИКИ В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'сфера_NOUN', 'молодежь_NOUN', 'политика_NOUN', 'возраст_NOUN', 'год_NOUN']",-1
14043,СРЕДНЕМЕСЯЧНАЯ НОМИНАЛЬНАЯ НАЧИСЛЕННАЯ ЗАРАБОТНАЯ ПЛАТА ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['среднемесячный_ADJ', 'номинальный_ADJ', 'начисление_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",8
14070,ТЕМП РОСТА СРЕДНЕМЕСЯЧНОЙ НОМИНАЛЬНОЙ НАЧИСЛЕННОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['темп_NOUN', 'рост_NOUN', 'среднемесячный_ADJ', 'номинальный_ADJ', 'начисление_NOUN', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",5
14109,ПРИВЛЕЧЕНИЕ УЧАЩИХСЯ К РЕГУЛЯРНОМУ ЗАНЯТИЮ В СЕКЦИЯХ СПОРТИВНЫХ КЛУБОВ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['привлечение_NOUN', 'учащийся_NOUN', 'регулярный_ADJ', 'занятие_NOUN', 'секция_NOUN', 'спорт_NOUN', 'клуб_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",-1
14130,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ПРОЖИВАЮЩИХ В РАЙОНЕ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'проживание_NOUN', 'район_NOUN']",3
14156,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",46
14167,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN']",40
14172,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА В СФЕРЕ КУЛЬТУРЫ И СПОРТА,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'сфера_NOUN', 'культура_NOUN', 'спорт_NOUN']",35
14173,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА В СФЕРЕ ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'сфера_NOUN', 'образование_NOUN']",39
14196,ДОЛЯ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ЗДАНИЯ КОТОРЫХ НАХОДЯТСЯ В АВАРИЙНОМ СОСТОЯНИИ ИЛИ ТРЕБУЮТ КАПИТАЛЬНОГО РЕМОНТА В ОБЩЕМ ЧИСЛЕ МУНИЦИПАЛЬНЫХ УЧРЕЖДЕНИЙ ДЕД,"['доля_NOUN', 'муниципальный_ADJ', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'здание_NOUN', 'который_DET', 'находиться_VERB', 'аварийный_ADJ', 'состояние_NOUN', 'требовать_VERB', 'капитальный_ADJ', 'ремонт_NOUN', 'общий_ADJ', 'число_NOUN', 'муниципальный_ADJ', 'учреждение_NOUN', 'дед_NOUN']",-1
14220,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В ЭКОНОМИКЕ СУБЪЕКТА РОССИЙСКОЙ ФЕДЕРАЦИИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'экономика_NOUN', 'субъект_NOUN', 'российский_ADJ', 'федерация_NOUN']",-1
14250,УДЕЛЬНЫЙ ВЕС ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОТ ОБЩЕГО ЧИСЛА ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'число_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",34
14258,УДОВЛЕТВОРЕННОСТЬ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",31
14281,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",49
14282,ДОЛЯ УЧРЕЖДЕНИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ЗДАНИЯ КОТОРЫХ НАХОДЯТСЯ В АВАРИЙНОМ СОСТОЯНИИ ИЛИ ТРЕБУЮТ РЕМОНТА В ОБЩЕМ КОЛИЧЕСТВЕ,"['доля_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'здание_NOUN', 'который_DET', 'находиться_VERB', 'аварийный_ADJ', 'состояние_NOUN', 'требовать_VERB', 'ремонт_NOUN', 'общий_ADJ', 'количество_NOUN']",-1
14287,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГИЧЕСКИХ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ УЧИТЕЛЕЙ В МОСКОВСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагогический_ADJ', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'учитель_NOUN', 'область_NOUN']",37
14289,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ОТ ДО ЛЕТ ОБУЧАЮЩИХСЯ ПО ДОПОЛНИТЕЛЬНЫМ ОБРАЗОВАТЕЛЬНЫМ ПРОГРАММАМ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ЭТОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'обученность_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'программа_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN']",40
14299,ДОЛЯ СПЕЦИАЛИСТОВ УПРАВЛЕНЧЕСКОГО И ПРЕПОДАВАТЕЛЬСКОГО СОСТАВА СИСТЕМЫ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ОБЕСПЕЧИВАЮЩИХ РАСПРОСТРАНЕНИЕ СОВРЕМЕННЫХ МОДЕЛЕЙ ДОСТУПНОГО И КАЧЕСТВЕННОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ СПЕЦИАЛИСТОВ СИСТЕМЫ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'специалист_NOUN', 'управленческий_ADJ', 'преподаватель_NOUN', 'состав_NOUN', 'система_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'обеспеченность_NOUN', 'распространение_NOUN', 'современный_ADJ', 'модель_NOUN', 'доступность_NOUN', 'качество_NOUN', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'специалист_NOUN', 'система_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN']",-1
14300,ДОЛЯ ДЕТЕЙ ШКОЛЬНОГО ВОЗРАСТА ИМЕЮЩИХ ВОЗМОЖНОСТЬ ПО ВЫБОРУ ПОЛУЧАТЬ ДОСТУПНЫЕ КАЧЕСТВЕННЫЕ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ШКОЛЬНОГО ВОЗРАСТА,"['доля_NOUN', 'ребенок_NOUN', 'школьный_ADJ', 'возраст_NOUN', 'иметь_VERB', 'возможность_NOUN', 'выбор_NOUN', 'получение_NOUN', 'доступность_NOUN', 'качество_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'школьный_ADJ', 'возраст_NOUN']",6
14302,ДОЛЯ ДОСТУПНЫХ УЧРЕЖДЕНИЙ КУЛЬТУРЫ И УЧРЕЖДЕНИЯ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ДЛЯ ИНВАЛИДОВ И ДРУГИХ МАЛОМОБИЛЬНЫХ ГРУПП НАСЕЛЕНИЯ В ОБЩЕМ КОЛИЧЕСТВЕ УЧРЕЖДЕНИЙ КУЛЬТУРЫ,"['доля_NOUN', 'доступность_NOUN', 'учреждение_NOUN', 'культура_NOUN', 'учреждение_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'инвалид_NOUN', 'маломобильный_ADJ', 'группа_NOUN', 'население_NOUN', 'общий_ADJ', 'количество_NOUN', 'учреждение_NOUN', 'культура_NOUN']",-1
14328,КОЛИЧЕСТВО УЧАЩИХСЯ ЗАНИМАЮЩИХСЯ В КРУЖКАХ НАУЧНЫХ ОБЩЕСТВАХ ИНТЕЛЛЕКТУАЛЬНОЙ НАПРАВЛЕННОСТИ,"['количество_NOUN', 'учащийся_NOUN', 'заниматься_VERB', 'кружок_NOUN', 'научный_ADJ', 'общество_NOUN', 'интеллектуальный_ADJ', 'направленность_NOUN']",-1
14331,ДОЛЯ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ РЕАЛИЗУЮЩИХ ПРОГРАММЫ ОБЩЕГО ОБРАЗОВАНИЯ И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ ЗДАНИЯ КОТОРЫХ ТРЕБУЮТ КАПИТАЛЬНОГО РЕМОНТА В ОБЩЕЙ ЧИСЛЕННОСТИ НАЗВАННЫХ МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ ОРГАНИЗАЦИЙ,"['доля_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN', 'реализовать_VERB', 'программа_NOUN', 'общий_ADJ', 'образование_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'здание_NOUN', 'который_DET', 'требовать_VERB', 'капитальный_ADJ', 'ремонт_NOUN', 'общий_ADJ', 'численность_NOUN', 'называть_VERB', 'муниципальный_ADJ', 'образование_NOUN', 'организация_NOUN']",-1
14336,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ ОТ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'год_NOUN']",43
14345,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",48
14367,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14368,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14369,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14370,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14371,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14372,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14373,ПОДПРОГРАММА РАЗВИТИЕ ОБЩЕГО И ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ МУНИЦИПАЛЬНОЙ ПРОГРАММЫ РАЙОНА РАЗВИТИЕ ОБРАЗОВАНИЯ,"['подпрограмма_NOUN', 'развитие_NOUN', 'общий_ADJ', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'программа_NOUN', 'район_NOUN', 'развитие_NOUN', 'образование_NOUN']",20
14391,ДОЛЯ ОБУЧАЮЩИХСЯ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ В ОРГАНИЗАЦИЯХ РАЗЛИЧНОЙ ОРГАНИЗАЦИОННО ПРАВОВОЙ ФОРМЫ И ФОРМЫ СОБСТВЕННОСТИ В ОБЩЕЙ ЧИСЛЕННОСТИ ОБУЧАЮЩИХСЯ ЭТОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'обучающийся_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'организация_NOUN', 'различный_ADJ', 'организационно_ADV', 'правый_NOUN', 'форма_NOUN', 'форма_NOUN', 'собственность_NOUN', 'общий_ADJ', 'численность_NOUN', 'обучающийся_NOUN', 'возраст_NOUN', 'группа_NOUN']",25
14394,УДЕЛЬНЫЙ ВЕС ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ,"['удельный_ADJ', 'вес_NOUN', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN']",46
14406,УДОВЛЕТВОРЕННОСТЬ НАСЕЛЕНИЯ КАЧЕСТВОМ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ,"['удовлетворенность_NOUN', 'население_NOUN', 'качество_NOUN', 'дополнительный_ADJ', 'образование_NOUN']",31
14409,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ РАБОТНИКОВ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В РОСТОВСКОЙ ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'работник_NOUN', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'область_NOUN']",-1
14412,ДОЛЯ ДЕТЕЙ В ВОЗРАСТЕ ЛЕТ ПОЛУЧАЮЩИХ УСЛУГИ ПО ДОПОЛНИТЕЛЬНОМУ ОБРАЗОВАНИЮ В МУНИЦИПАЛЬНЫХ ОБРАЗОВАТЕЛЬНЫХ УЧРЕЖДЕНИЯХ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ ДАННОЙ ВОЗРАСТНОЙ ГРУППЫ,"['доля_NOUN', 'ребенок_NOUN', 'возраст_NOUN', 'год_NOUN', 'получение_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'муниципальный_ADJ', 'образование_NOUN', 'учреждение_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'данный_ADJ', 'возраст_NOUN', 'группа_NOUN']",27
14424,ОТНОШЕНИЕ СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЫ ПЕДАГОГОВ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ К СРЕДНЕМЕСЯЧНОЙ ЗАРАБОТНОЙ ПЛАТЕ В ОБЛАСТИ,"['отношение_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'педагог_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'среднемесячный_ADJ', 'заработный_ADJ', 'плата_NOUN', 'область_NOUN']",33
14431,ПОВЫШЕНИЕ УДОВЛЕТВОРЕННОСТИ НАСЕЛЕНИЯ РАЙОНА КАЧЕСТВОМ УСЛУГ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ,"['повышение_NOUN', 'удовлетворенность_NOUN', 'население_NOUN', 'район_NOUN', 'качество_NOUN', 'услуга_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN']",-1
14447,ДОЛЯ МУНИЦИПАЛЬНЫХ ОРГАНИЗАЦИЙ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ЗДАНИЯ КОТОРЫХ НАХОДЯТСЯ В АВАРИЙНОМ СОСТОЯНИИ,"['доля_NOUN', 'муниципальный_ADJ', 'организация_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'здание_NOUN', 'который_DET', 'находиться_VERB', 'аварийный_ADJ', 'состояние_NOUN']",-1
14449,ДОЛЯ ДЕТЕЙ ОХВАЧЕННЫХ ОБРАЗОВАТЕЛЬНЫМИ ПРОГРАММАМИ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ДЕТЕЙ В ОБЩЕЙ ЧИСЛЕННОСТИ ДЕТЕЙ И МОЛОДЕЖИ В ВОЗРАСТЕ ДО ЛЕТ,"['доля_NOUN', 'ребенок_NOUN', 'охватывать_VERB', 'образование_NOUN', 'программа_NOUN', 'дополнительный_ADJ', 'образование_NOUN', 'ребенок_NOUN', 'общий_ADJ', 'численность_NOUN', 'ребенок_NOUN', 'молодежь_NOUN', 'возраст_NOUN', 'год_NOUN']",43
